doc_id,text
693,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!pipex!uknet!mcsun!sunic!celsiustech.se!admin.kth.se!kth.se!THOR@e.kth.se From: thor@e.kth.se Subject: Looking for Z80-STI (MK3801) by Mostek Message-ID: <0096B766.7BFFB060@e.kth.se> Sender: usenet@kth.se (Usenet) Nntp-Posting-Host: elin.e.kth.se Reply-To: thor@e.kth.se Organization: KTH, Royal Institute of Technology, School of Electrical Engineering Date: Fri, 23 Apr 1993 12:48:50 GMT Lines: 27  Hi, I am looking an integrated circuits for my Z80-based  computer. The circuit is called Z80-STI (Serial Timer Interrupt),  MK3801, and made by Mostek. Mostek is called SGS Thompson today.   I have been in contact with SGS Thompson, unfortunately  they me told that Z80-STI is obsolete.   So, my question is if anyone know if I can get hold of that  circuits. Are there any companies that specialize in selling  circuits that are no longer in production? I have contacted  several electronic brokers in Sweden, but without any success. I would appreciate if you  could give me hint where I should continue looking. Even  companies in the United States would be fine, since this  circuit is pretty crucial to me.     Thanks in advance.     Thomas Thor Royal Institute of Technology Stockholm, Sweden "
350,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!sdd.hp.com!nigel.msen.com!fmsrl7!krouth From: krouth@slee01.srl.ford.com (Kevin Routh) Newsgroups: sci.electronics Subject: F.Y.I.: ImageWriter to Windows... Date: 19 Apr 1993 14:21:54 GMT Organization: Ford Motor Company Research Laboratory Lines: 53 Message-ID: <1quci2INN506@fmsrl7.srl.ford.com> NNTP-Posting-Host: slee01.srl.ford.com X-Newsreader: Tin 1.1 PL5  [ Article crossposted from comp.windows.ms ] [ Author was Kevin Routh ] [ Posted on 19 Apr 1993 12:35:55 GMT ]  For your information:  I hooked up my ImageWriter I to my COM1 serial port and used the C-Itoh 8510 driver in Windows 3.1.  The cable I am using is a straight-thru cable connected to a Null Modem Adapter I got at Radio Shack (catalog #26-1496a) for $4.95.  It seems to work fine with both DOS and Windows. I used the following command in DOS  	C:\DOS\mode COM1:9600,n,8,1,p  and set up the port the same way in the Windows Ports setup.  the Null Modem connections are as follows:  	1	to	1 	2	to	3 	3	to	2 	4	to	5 	5	to	4 	6+8	to	20 	20	to	6+8 	7	to	7  I printed from several applications and all seems OK.    --  Kevin C. Routh                     Internet:    krouth@slee01.srl.ford.com Ford Electronics                   IBMmail (PROFS):               USFMCTMF ELD IC Engineering 17000 Rotunda Drive, B-121         Voice mail:              (313) 337-5136 Dearborn, MI  48121-6010           Facsimile:               (313) 248-6244    -- Kevin C. Routh                     Internet:    krouth@slee01.srl.ford.com Ford Electronics                   IBMmail (PROFS):               USFMCTMF ELD IC Engineering 17000 Rotunda Drive, B-121         Voice mail:              (313) 337-5136 Dearborn, MI  48121-6010           Facsimile:               (313) 248-6244   -- Kevin C. Routh                     Internet:    krouth@slee01.srl.ford.com Ford Electronics                   IBMmail (PROFS):               USFMCTMF ELD IC Engineering 17000 Rotunda Drive, B-121         Voice mail:              (313) 337-5136 Dearborn, MI  48121-6010           Facsimile:               (313) 248-6244 "
295,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!usenet.ins.cwru.edu!ukma!billq From: billq@ms.uky.edu (Billy Quinn) Subject: Re: Radio Shack Battery of the Month Club Message-ID: <C5nG4F.9xv@ms.uky.edu> Organization: University Of Kentucky, Dept. of Math Sciences References: <C5L5J5.9rw@srgenprp.sr.hp.com> Date: Sat, 17 Apr 1993 22:36:14 GMT Lines: 18  donrm@sr.hp.com (Don Montgomery) writes:   >Radio Shack has canceled their ""Battery of the Month"" Club.  Does  >anyone know why?    >They say they'll honor existing cards in customer hands, but no new >cards will be issued.  I was told that this is an environmental based move.  I was also told that there will be 'somthing' else to replace the battery club.  Like maybe the 360K floppy club ;-).  We'll see .... --  *-----------------------------------------------------------------------* *	Bill Quinn			billq@ms.uky.edu		* *-----------------------------------------------------------------------*"
434,"Xref: cantaloupe.srv.cs.cmu.edu rec.autos:103034 rec.autos.tech:54129 Newsgroups: rec.autos,rec.autos.tech Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!news.centerline.com!uunet!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!sorlin From: sorlin@magnus.acs.ohio-state.edu (Steven J Orlin) Subject: Re: Changing oil by self. Message-ID: <1993Apr16.165640.2593@magnus.acs.ohio-state.edu> Sender: news@magnus.acs.ohio-state.edu Nntp-Posting-Host: magnusug.magnus.acs.ohio-state.edu Organization: The Ohio State University References: <1993Apr15.160922.8797@magnus.acs.ohio-state.edu> <1993Apr15.163411 Distribution: usa Date: Fri, 16 Apr 1993 16:56:40 GMT Lines: 18   In article <1993Apr15.222254.6651@rtfm.mlb.fl.us> gwalker@rtfm.mlb.fl.us (Grays on Walker) writes: >Why crawl under the car at all? I have a machine I got for my boat that >pulls the oil out under suction through the dip stick tube. It does an >excellent job and by moving the suction tube around, you can get more >old oil out than by using the drain plug. I think I paid $25 at E&B Marine. >The oil goes into a steel 3 gal can - wait until it cools and decant into >your favorite device. I use soft drink bottles. Easy to take them down to >the local oil recycle center.   Yeah I suppose you could do that.  But then you don't get the broken knuckles, the rust in your eyes, the oil bath, and the burns from the exhaust.  I mean come on!...  Steve"
876,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!rochester!rit!isc-newsserver!psinntp!psinntp!sys1!unislc!mgc From: mgc@unislc.slc.unisys.com (Marc Christensen) Subject: Re: descrambling channels X-Newsreader: TIN [version 1.1 PL6] References: <23537@mindlink.bc.ca> Message-ID: <1993Apr26.155705.4143@unislc.slc.unisys.com> Organization: Unisys Corporation SLC Date: Mon, 26 Apr 1993 15:57:05 GMT  Sean Oliver (Sean_Oliver@mindlink.bc.ca) wrote: : I live up in British Columbia, Canada.The cable company I use is called : Rogers Cable. Does anyone know of their scrambling techniques, and ways of : getting : around them? Any suggestions of what they might use? :  I don't know the answer to your question, but I am sure Rogers Cable can so I tool the libery of forwarding your question to them and I am sure they will be in touch. :-)  Marc Christensen"
161,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!usc!sdd.hp.com!hpscit.sc.hp.com!klui From: klui@corp.hp.com (Ken Lui) Newsgroups: rec.autos Subject: Re: LICENSE PLATES Date: 15 Apr 1993 17:19:46 GMT Organization: Hewlett-Packard Company Lines: 16 Distribution: na Message-ID: <1qk5fi$plt@hpscit.sc.hp.com> References: <1993Apr14.143750.120204@marshall.wvnet.edu> NNTP-Posting-Host: klui.corp.hp.com  In article <1993Apr14.143750.120204@marshall.wvnet.edu> edf003@marshall.wvnet.edu writes: >Hi, I'm interested in getting the list for license plate numbers.  If anyone >has a listing I'd appreciate getting a copy of it.  Thanks!  You can go to the DMV and ask for their listing.  Although I don't know where you may actually buy a copy, you can use theirs for your perusal.  In California, the listing of personalized license plates run 3 volumes, each about 1.5"" thick.  I hope this is what you're asking for.   Ken --  Kenneth K.F. Lui, klui@corp.hp.com                  3000 Hanover Street MS20BJ Corporate Administrative Information Systems        Palo Alto, CA  94304   USA Core Application Technologies                1(415)857-3230 Fax 1(415)852-8026"
681,"Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!darwin.sura.net!zaphod.mps.ohio-state.edu!usc!cs.utexas.edu!uunet!pipex!sunic!isgate!krafla!raunvis!mani From: mani@raunvis.hi.is (M'ani Thorsteinsson) Newsgroups: rec.autos Subject: Lois Chevrolet? Message-ID: <mani.735006182@raunvis> Date: 17 Apr 93 00:23:02 GMT Sender: usenet@rhi.hi.is Distribution: rec Lines: 7 Nntp-Posting-Host: raunvis.hi.is           I was whatching The History Of The Indy 500 the other day, and early in the film, around the '10-'20's, a name, Lois Chevrolet, came out of the blue. I wanted to know if he is THE Chevrolet founder or mearly a driver who's name was called the same as the other guy's?:^)                                                  KONI."
188,"Xref: cantaloupe.srv.cs.cmu.edu rec.autos:102788 rec.autos.driving:16457 rec.autos.tech:53987 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!swrinde!zaphod.mps.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!cleveland.Freenet.Edu!bw662 From: bw662@cleveland.Freenet.Edu (Bill Cray) Newsgroups: rec.autos,rec.autos.driving,rec.autos.tech Subject: Re: Thinking About Buying Intrepid - Good or Bad Idea? Date: 17 Apr 1993 18:08:13 GMT Organization: Case Western Reserve University, Cleveland, Ohio (USA) Lines: 6 Message-ID: <1qph2d$56f@usenet.INS.CWRU.Edu> NNTP-Posting-Host: hela.ins.cwru.edu   I bought an Intrepid about two months ago and am very happy with it.  Lots of room inside and even with the smaller engine it has enough power for me.  The only problem I found was a small selection on the dealer's lots. They are hot sellers around here. -- "
515,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!paladin.american.edu!gatech!howland.reston.ans.net!bogus.sura.net!darwin.sura.net!uvaarpa!vdoe386!ragee From: ragee@vdoe386.vak12ed.edu (Randy Agee) Subject: Radar detector DETECTORS? Message-ID: <1993Apr21.125039.2364@vdoe386.vak12ed.edu> Organization: Virginia's Public Education Network (Richmond) Date: Wed, 21 Apr 93 12:50:39 GMT Lines: 27  Several years back one of the radar detectors manufacturers, in defiance to Virginia's law against radar detectors, passed out thousands of fake cardboard radar detectors at truck stops near the Virginia State lines.  At that time there were no radar detector Detectors!  I am not sure of the impact but I would imagine that enforcement of the law by visually sighting a radar detector became difficult - if not impossible!  As I said earlier, efforts to throw out or eliminate the VA law against radar detectors has been in vain.  In fact, effective Jan. 1, 1993, the fine for possession of a radar detector accessable to the driver of a vehicle in VA is now $250.00.    I have noted an interesting anomality with my Alinco DR-100 2 meter ham transceiver.... It will make a *cheap* radar detector scream!  I am not sure of the range, but it is obvious by the brake lights that it can be at least 50 feet at 50 watts! :-)  ============================================================================== Randy T. Agee - WB4BZX           | At some point, you probably pondered The  P.O. Box 2120 - 20th floor       | Meaning of Life, and you came up with a  Virginia Department of Education | satisfactory answer, which has or has not Richmond, VA 23216-2120          | stood the test of time, or you shrugged Phone (804) 225-2669             | mightily, muttered ""Beats the heck out of ragee@vdoe386.vak12ed.edu        | me,"" and ordered a cheeseburger. =============================================================================  "
896,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!caen!batcomputer!munnari.oz.au!bunyip.cc.uq.oz.au!vd.seqeb.gov.au!bsc_graham From: bsc_graham@vd.seqeb.gov.au Newsgroups: sci.electronics Subject: FM Transmitter ICs- Help!!!!! Message-ID: <1993Apr27.080115.22046@vd.seqeb.gov.au> Date: 27 Apr 93 08:01:14 +1000 Organization: South East Queensland Electricity Board Lines: 13  I am trying to design a small 90mW 472MHz FM transmitter for remote alarm use.  Is there an FM transmitter IC available that can be used for this purpose?  Any help, circuits, info etc will be greatfully accepted.  Please reply to bsc_graham@seqeb.gov.au  Thanks in advance.  Graham Castledine. "
29,"Xref: cantaloupe.srv.cs.cmu.edu rec.autos:101579 rec.autos.tech:53428 Newsgroups: rec.autos,rec.autos.tech Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!malgudi.oar.net!zaphod.mps.ohio-state.edu!wupost!uunet!ftpbox!mothost!lmpsbbs!sheinfel From: sheinfel@ssd.comm.mot.com (Aviad Sheinfeld) Subject: Re: Lo Jack Organization: Motorola LMPS Date: Mon, 5 Apr 1993 18:52:47 GMT Message-ID: <1993Apr5.185247.6273@lmpsbbs.comm.mot.com> Keywords: n References: <1993Apr2.141752.10252@cbnewsj.cb.att.com> Sender: news@lmpsbbs.comm.mot.com (Net News) Nntp-Posting-Host: 145.1.172.11 Lines: 9  According to a LoJack representative I saw recently, LoJack must be installed by an authorized LoJack dealer, and is placed in one of (roughly) 30 spots in the car...  >Thanks, >Steve M.  att.com!mantic!srmal  Sure, Aviad"
752,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!not-for-mail From: tquinn@heartland.bradley.edu (Terry Quinn) Newsgroups: rec.autos Subject: Re: The 1994 Mustang Date: 25 Apr 1993 09:29:39 -0500 Organization: UTexas Mail-to-News Gateway Lines: 32 Sender: daemon@cs.utexas.edu Message-ID: <9304251429.AA05298@heartland.bradley.edu> Reply-To: tquinn@heartland.bradley.edu NNTP-Posting-Host: cs.utexas.edu    > They beat Ford to the market with the Camaro/Firebird, but really only > in words.  Production of these vehicles will be limited until the > end of the year, keeping selling prices above MSRP for the most part > since there are so many twitching Camaro fans out there.   Drivel.  I received delivery of my '93 Trans Am 7 weeks after I  ordered (promised 6-8 weeks), and paid $400 over dealer invoice,  which is a $1425 discount off of MSRP.  I only have about 370  miles on it, but so far no problems, and it seems very well put  together.  By the way, first year production will be about 60,000  cars.  Dealers would like you to think there is a shortage, but  considering they only sold about 90,000 F bodies last year and the  new model was introduced mid-year, that is not going to create a  shortage.  GM planning on ramping to about 160,000 F bodies next  year (according to a WSJ article).   Several people have mentioned seeing a photo of the '94 Mustang in  Popular Mechanics.  I saw a photo of it in Motor Trend January  1993 issue (p30).  Direct side on view.  Although they described  it as a ""seriously handsome car with broad shoulders,"" I thought  it looked pretty boring in that view.  Roofline reminded me of a  Toyota Celica (yuch!).  Description of mechanicals same as has  been reported from the PM article.     --                                     Terry Quinn                                      Germantown Hills, IL                                       tquinn@heartland.bradley.edu from Compuserve . . .                  >INTERNET: tquinn@heartland.bradley.edu"
974,"Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!gatech!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!asuvax!ukma!netnews.louisville.edu!ulkyvx.louisville.edu!jhwhit01 From: jhwhit01@ulkyvx.louisville.edu Newsgroups: sci.electronics Subject: Re: Microcontroller Questions for newcomer Message-ID: <1993Apr29.065042.1@ulkyvx.louisville.edu> Date: 29 Apr 93 10:50:42 GMT References: <HABA.93Apr28225749@delta.hut.fi> <acooneyC67zE4.6JG@netcom.com> Sender: news@netnews.louisville.edu (Netnews) Organization: University of Louisville Lines: 18 Nntp-Posting-Host: ulkyvx.louisville.edu  Does anyone have recommendations on whether a smart data I/O (print spooler, digital sampling, etc.) would be better implemented with a DMA chip or a dedicated microcontroller?  Essentially what I am trying to decide is the best way to handle moving data from a port with automatic handshaking from or to a memory area that will be accessible by a main system processor when not in use by the smart data I/O.   Which DMA or microcontroller chip would be best to use?  Fast, cheap, and easy to obtain would be nice, but I won't limit my choices to only those that fit those characteristics.  Even an 8086/8088 (under $5) would do what I want, but I am sure there is a better alternative -- like a microcontroller with onchip (E)EPROM.   So I essentially want to hear about all DMA and microcontrollers that are simple to interface and will move data from one place to another while monitoring a few I/O lines.   Jeff White          jhwhit01@ulkyvx.louisville.edu"
141,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!news.u.washington.edu!carson.u.washington.edu!whit From: whit@carson.u.washington.edu (John Whitmore) Newsgroups: sci.electronics Subject: Re: A question about 120VAC outlet wiring.. Keywords: outlet Message-ID: <1qkm8iINN92t@shelley.u.washington.edu> Date: 15 Apr 93 22:06:10 GMT Article-I.D.: shelley.1qkm8iINN92t References: <1993Apr14.172145.27458@ecsvax.uncecs.edu> <1993Apr14.193122.20818@mprgate.mpr.ca> <1qids1INNebl@chnews.intel.com> Distribution: world Organization: University of Washington, Seattle Lines: 34 NNTP-Posting-Host: carson.u.washington.edu  In article <1qids1INNebl@chnews.intel.com> crichmon@sedona.intel.com (Chris Richmond) writes: > >In article <1993Apr14.193122.20818@mprgate.mpr.ca>, vanderby@mprgate.mpr.ca (David Vanderbyl) writes: >> In article <1993Apr14.172145.27458@ecsvax.uncecs.edu>, crisp@ecsvax.uncecs.edu (Russ Crisp) writes:  >> |> I'm considering modernizing some old wiring in my home, and >> |> I need a little advice on outlet wiring.  Several outlets >> |> are the old 'two prong' type, without the ground.  Naturally, >> |> the wire feeding these outlets is 12/2, WITHOUT the ground >> |> wire.  I noticed at the fusebox that some circuits have the >> |> 12/2 with ground, and that on these circuits, the ground >> |> wire was tied to the same bus as the neutral (white) wire.  >> This is contrary to the electrical code and should be fixed.  >Well, my house was built just last year, and the breaker box is wired the >same way.    	There SHOULD be a connection of the GROUND wire to a ground in the breaker box.  There also should be a connection of the NEUTRAL wire to a ground in the breaker box.  There should be no other  place in the building where such a connection occurs (i.e. not in any of the outlet boxes).  	The NEUTRAL (white) wire is a 'grounding conductor' for the plug, and is NOT safe to touch, while the GROUND (green) wire is a 'protective ground' and carries no current unless some kind of electrical fault has occurred.  It's safe to touch the protective ground, but not to touch the  grounding conductor (because there is current in the grounding conductor, its outlet-box end will not be at the same ground potential as its breaker-box end).  	John Whitmore"
81,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!howland.reston.ans.net!bogus.sura.net!darwin.sura.net!uvaarpa!vdoe386!ragee From: ragee@vdoe386.vak12ed.edu (Randy Agee) Subject: Radar detector DETECTORS? Message-ID: <1993Apr06.173031.9793@vdoe386.vak12ed.edu> Organization: Virginia's Public Education Network (Richmond) Date: Tue, 06 Apr 93 17:30:31 GMT Lines: 50  Here's one I hope some knowledgeable readers will make a comment or contribution to:  In the State of Virginia radar detectors are illegal, period.  If you are caught with one it will be confiscated on the spot and will not be returned until after you appear in court and pay your fine.  The fine for having a radar detector accessible in a motor vehicle (even if it is not on) is $250.00.  Sorry, tourist, ignorance of the law is no excuse - they will get you too!  It used to be that the only way the law could be enforced was for an officer to actually see the radar detector.  Not any more!  Many law enforcement agencies are now using radar detector detectors.  Right, a super sensitive receiver that is capable of picking up RF from the radar detector itself.  My first reaction was ""no way!""  But, guess again, these little buggers really work and the police are writing citations right and left for people using radar detectors.  One news story quoted an officer as saying that he had found the radar detector in all of the cars he stopped except one, and he could never figure out where it was - but he knew it was there.  This tends to make one assume there are few false arrest.  Now, before I get flamed, please understand that I do drive at or near the speed limit.  I do not need a radar detector to keep me from getting a speeding ticket.  But, I do like to know when my speed is being clocked or a speed trap is functioning.  My radar detector now stays locked in my trunk when I am in Virginia (which is what they want - and yes, what the law says, and I intend to obey the law!) and is only used in states where it is legal.  For my fellow hams, I am not a microwave person - my mind only works in the HF spectrum between 10 and 80 meters.  Microwave enlightment may be necessary.  So, the questions are -   What do the radar detector detectors actually detect?   Would additional shielding/grounding/bypassing shield stray RF generated by   a radar detector, or is the RF actually being emitted by the detector   antenna?   Are any brands ""quieter"" than others?  ============================================================================== Randy T. Agee - ARS WB4BZX       | At some point, you probably pondered The  P.O. Box 2120 - 20th floor       | Meaning of Life, and you came up with a  Virginia Department of Education | satisfactory answer, which has or has not Richmond, VA 23216-2120          | stood the test of time, or you shrugged Phone (804) 225-2669             | mightily, muttered ""Beats the heck out of ragee@vdoe386.vak12ed.edu        | me,"" and ordered a cheeseburger. =============================================================================  "
301,"Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!hamblin.math.byu.edu!yvax.byu.edu!byuvm!libemc Newsgroups: rec.autos Subject: 1993 Honda Civic Message-ID: <93105.195602LIBEMC@BYUVM.BITNET> From: <LIBEMC@BYUVM.BITNET> Date: Thursday, 15 Apr 1993 19:56:02 MDT Organization: Brigham Young University Lines: 8  I'd like to converse with anyone who has purchased a 1993 Honda Civic about their experience.  I'm new to the car buying game and would like to know what price I can expect to pay for a sedan after bargaining.  Thanks in advance,  -- Ellen"
53,"Xref: cantaloupe.srv.cs.cmu.edu rec.autos:101603 soc.women:74940 Path: cantaloupe.srv.cs.cmu.edu!rochester!news.crd.ge.com!uunet!noc.near.net!transfer.stratus.com!jjmhome!lmann From: lmann@jjmhome.UUCP (Laurie Mann) Newsgroups: rec.autos,soc.women Subject: Clothing (Was  Re: male/female mystery [ Re: Dumbest automotive...]) Message-ID: <12667@jjmhome.UUCP> Date: 6 Apr 93 01:00:10 GMT References: <1otoceINNg47@shelley.u.washington.edu> <1pima2INN180@gap.caltech.edu> Followup-To: soc.women Lines: 41  In article <1pima2INN180@gap.caltech.edu>, wen-king@cs.caltech.edu (Wen-King Su) writes: > This has me thinking.  Is there a biological reason why women can't put > their keys in their pants pockets like men do?  I have two pockets on the > back of each of my pants.  I put my keys in one and wallent in another. > Many of the pockets even have a botton on them so I can close them securely. > Everything is that much simpler for me.  Why can't women do the same? > Is is biological (ie, not enough room for a bigger bottom plus keys and > a wallet) or is it the way they are raised by the parents?   Oh PULLEEZE!  It's not biology at all, it's clothing design.  Women's clothing is generally designed to be as non-functional as possible.  It's only been in the last five years or so that you could buy women's pants with pockets deep enough to carry anything in.  Previously, deep pockets were virtually unknown in women's clothing.  Skirts generally have better pockets now, too.  Dresses, espcially fancy dresses, are still pretty hopeless.  I often hand my driver's license over to my husband if we're dressed up to go out somewhere, so I don't have to be encumbered by a purse.  If women consistently bought functional clothing, and boycotted the manufacturers who refuse to make functional women's clothing, I think manufacturers would tend to bow to market pressures.  There's an interesting chapter in Susan Faludi's Backlash that described what happened the LAST time clothing manufacturers ignored the need for functional women's clothing.  The manufactuing industry lost millions.  From a woman who would rather buy men's clothing WITH decent pockets and long legs and high waists than women's clothing without....       --  ******** lmann@jjmhome.uucp (Internet) Laurie.Mann (GEnie) ********* ** Claiming that sex education leads to irresponsible sex is like ** *****  claiming that driver education leads to car accidents.  *****"
167,"Xref: cantaloupe.srv.cs.cmu.edu rec.autos:102655 rec.autos.tech:53910 rec.autos.driving:16431 sci.electronics:53549 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!concert!duke!news.duke.edu!mookie!klg From: klg@mookie.mc.duke.edu (Kim Greer) Newsgroups: rec.autos,rec.autos.tech,rec.autos.driving,sci.electronics Subject: Re: electronic odometers (was: Used BMW Question ..... ???) Message-ID: <13269@news.duke.edu> Date: 15 Apr 93 11:02:14 GMT References: <1993Apr14.193720.20483@slcs.slb.com> <RRUSK.93Apr14165622@jade.ssd.csd.harris.com> <1993Apr15.044636.29924@slcs.slb.com> Sender: news@news.duke.edu Followup-To: rec.autos Organization: Duke Medical Center - Radiology Lines: 27 Nntp-Posting-Host: mookie.mc.duke.edu  In article <1993Apr15.044636.29924@slcs.slb.com> dcd@se.houston.geoquest.slb.com (Dan Day) writes: >That's scary -- if there's a way to set an arbitrary mileage figure >into the odometer, you can't trust *any* odometer reading, even >if you can prove that the odometer itself is the same one that >came on the car originally.    I was wondering if anyone can shed any light on just how it is that these electronic odometers remember the total elapsed mileage?  What kind of memory is stable/reliable enough, non-volatile enough and independent enough (of outside battery power) to last say, 10 years or more, in the life of a vehicle?  I'm amazed that anything like this could be expected to work for this length of time (especially in light of all the gizmos I work with that are doing good to work for 2 months without breaking down somehow).  Side question:  how about the legal ramifications of selling a used car with a replaced odometer that starts over at 0 miles, after say 100/200/300K actual miles.  Looks like fraud would be fairly easy - for the price of a new odometer, you can say it has however many miles you want to tell the buyer it has.  Thanks for any insight.   Kim Greer                        Duke University Medical Center		 klg@orion.mc.duke.edu Div. Nuclear Medicine  POB 3949		 voice: 919-681-5894 Durham, NC 27710  		         fax: 919-681-5636"
588,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!howland.reston.ans.net!noc.near.net!news.centerline.com!jimf From: jimf@centerline.com (Jim Frost) Newsgroups: rec.autos Subject: Re: Is car saftey important? Date: 21 Apr 1993 12:52:17 GMT Organization: CenterLine Software, Inc. Lines: 32 Message-ID: <1r3g21$3jg@armory.centerline.com> References: <1993Apr20.163527.12773@bnr.ca> <1r1jr9$m1v@armory.centerline.com> <1993Apr20.214501.16189@magnus.acs.ohio-state.edu> NNTP-Posting-Host: 140.239.3.202  jnielsen@magnus.acs.ohio-state.edu (John F Nielsen) writes:  >In article <1r1jr9$m1v@armory.centerline.com> jimf@centerline.com (Jim Frost) writes: >>tcorkum@bnr.ca (Trevor Corkum) writes: >>I figure that 30mph collisions into brick walls aren't common enough >>for me to spend that much extra money for protection, but there are >>lots of low-speed collisions that do worry me.  >Get into an 30+ mph accident and you may reconsider. I've been in one >and it is *really* scarey. My life is something I value more >than a car's looks or handeling. Consider it insurance, it may not >happen often but when it does, you'll sure be glad you got a safe car.  >Granted the tests aren't perfect but I'd much rather be in a car that >did well in the test than a car that did horribly.   You raise a valid point, but again it's a tradeoff -- how much money do you want to spend for that kind of protection?  You could buy a Volvo, Saab, or 'Benz and get really good crash protection (and other luxuries) but you'll pay significantly more for it.  In my case it's out of the question because *all* of those cars are beyond my budget.  Even in high-speed head-on collisions the most beneficial item you can have is a good old 3-point seatbelt.  Nowadays, at least in the US, you get an airbag if you get a 3-point belt so (presumably) you get an added safety benefit there as well.  That's something I certainly look for and which can be had in inexpensive cars.  My $.02, of course.  jim frost jimf@centerline.com"
484,"Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!tamsun.tamu.edu!tamuts!dlb5404 From: dlb5404@tamuts.tamu.edu (Daryl Biberdorf) Newsgroups: rec.autos Subject: Plymouth Sundance/Dodge Shadow experiences? Date: 16 Apr 1993 17:26:21 GMT Organization: Texas A&M University, College Station Lines: 9 Distribution: usa Message-ID: <1qmq7tINN9l@tamsun.tamu.edu> NNTP-Posting-Host: tamuts.tamu.edu  Another user recently requested info about the Shadow/Sundance cars, but I haven't seen any public responses.  What are people's experiences with these cars?  Daryl               Daryl Biberdorf  N5GJM    d-biberdorf@tamu.edu                + Sola Gratia + Sola Fide + Sola Scriptura"
43,"Newsgroups: sci.electronics Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!emory!darwin.sura.net!sgiblab!news.cs.indiana.edu!nstn.ns.ca!cs.dal.ca!ug.cs.dal.ca!blakey From: blakey@ug.cs.dal.ca (Jason Blakey) Subject: FTP sites anyone? Message-ID: <C51upC.Et@cs.dal.ca> Sender: usenet@cs.dal.ca (USENET News) Nntp-Posting-Host: ug.cs.dal.ca Organization: Math, Stats & CS, Dalhousie University, Halifax, NS, Canada Date: Tue, 6 Apr 1993 06:43:59 GMT Lines: 7      Hello netters:)  Does anyone out there know any FTP sites for projects, plans, etc of an electrical nature?    -Jason --   ............................................................................                        Jason Blakey -> blakey@ug.cs.dal.ca "
