"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @BigBlueWaveUSA: When Idiot trends, Trump is in the news. Everything Trump touches dies. Here<U+2019>s Trump removing the Dodd-Frank regulation<U+2026>",FALSE,0,NA,2023-03-12 22:15:29,FALSE,NA,"1635041849579814915",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TxGrrlPwer",1018,TRUE,FALSE,NA,NA
"RT @sf_cooper: #SVB #FTX #BankRun #BankCrash #Fed #Embezzlement #YM_F #Bezzle #Dow #NDX #Japan225 #GermanDAX
They can't stop what's coming.<U+2026>",FALSE,0,NA,2023-03-12 22:15:27,FALSE,NA,"1635041840973099008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhillisTayler",1,TRUE,FALSE,NA,NA
"Schwab<U+2019>s swansong? #Cabal #KlausSchwab #BankCrash https://t.co/pDb3SnbAGw",FALSE,0,NA,2023-03-12 22:15:26,FALSE,NA,"1635041838896943104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NZThePartysOver",0,FALSE,FALSE,NA,NA
"RT @AlisonBoxxer: #BankCrash Under the new rules, such institutions no longer had to submit to ""stress testing"" by the Federal Reserve and<U+2026>",FALSE,0,NA,2023-03-12 22:15:25,FALSE,NA,"1635041834878799873",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jeff_McE",694,TRUE,FALSE,NA,NA
"RT @fireduptxlawyer: Gen. Flynn WARNS: Do NOT make a run on your bank! Globalist elites are trying to create a panic as an excuse to transi<U+2026>",FALSE,0,NA,2023-03-12 22:15:21,FALSE,NA,"1635041815308144641",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JesseRinguette",157,TRUE,FALSE,NA,NA
"RT @AtlRey: It<U+2019>s surreal watching the implosion of our country in real time. Elections have consequences. #BankCrash",FALSE,0,NA,2023-03-12 22:15:16,FALSE,NA,"1635041795666247680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gina40purple",227,TRUE,FALSE,NA,NA
"RT @krassenstein: Silicon Valley Bank wasn<U+2019>t a <U+201C>woke bank<U+201D> that caused a #BankCrash. 

School history books that teach slavery aren<U+2019>t <U+201C>woke<U+2026>",FALSE,0,NA,2023-03-12 22:15:08,FALSE,NA,"1635041761579143168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Darlene75124200",162,TRUE,FALSE,NA,NA
"RT @voiceof69411777: #BankCrash #BankRuns Go woke go broke

The good news for everyone about to be laid off at: Silicon Valley Bank:

Its s<U+2026>",FALSE,0,NA,2023-03-12 22:15:03,FALSE,NA,"1635041742109147137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HepCMilitary",1,TRUE,FALSE,NA,NA
"RT @SarlesBob: #BankRuns #SVBCollapse  Bank of America #BankCrash  Depositors Federal Reserve First Republic #greatdepression2

Are you all<U+2026>",FALSE,0,NA,2023-03-12 22:14:54,FALSE,NA,"1635041706004582400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hatch_shane",63,TRUE,FALSE,NA,NA
"RT @GrantCardone: Janet Yellen can<U+2019>t reassure 10,000+ small businesses their deposits are safe but she fly across the planet to promise Ukr<U+2026>",FALSE,0,NA,2023-03-12 22:14:51,FALSE,NA,"1635041690368233472",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rvmgreen",534,TRUE,FALSE,NA,NA
"This @VivekGRamaswamy #SVB #SVBCollapse #SVBCrash #BankRuns #BankCrash https://t.co/d9MkMfkIiU",FALSE,1,NA,2023-03-12 22:14:44,FALSE,NA,"1635041663335940097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judyprgirl",0,FALSE,FALSE,NA,NA
"RT @booterlehman: I don<U+2019>t remember any #BankCrash under President Trump <U+0001F44D><U+0001F3FB> https://t.co/f9ZJpMGOc2",FALSE,0,NA,2023-03-12 22:14:42,FALSE,NA,"1635041653655486464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarenGisclair",354,TRUE,FALSE,NA,NA
"RT @Hindenburg_ind: .JUST IN<U+203C><U+FE0F><U+0001F1FA><U+0001F1F8> Silicon Valley Bank customers are selling their deposits for as little as 55 cents on the dollar - Financi<U+2026>",FALSE,0,NA,2023-03-12 22:14:38,FALSE,NA,"1635041635464785921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yakupakguc1",2,TRUE,FALSE,NA,NA
"RT @Mati_Schussel: #ultimo <U+0001F6A8>Parece que Silicon Valley Bank supuestamente elimin<U+00F3> su cuenta de Twitter. #SiliconValleyBank #SVBBank #svb_fin<U+2026>",FALSE,0,NA,2023-03-12 22:14:35,FALSE,NA,"1635041622298886144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LadyReverbs",2,TRUE,FALSE,NA,NA
"RT @BigBlueWaveUSA: When Idiot trends, Trump is in the news. Everything Trump touches dies. Here<U+2019>s Trump removing the Dodd-Frank regulation<U+2026>",FALSE,0,NA,2023-03-12 22:14:32,FALSE,NA,"1635041613188829185",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump2Gitmo",1018,TRUE,FALSE,NA,NA
"RT @booterlehman: I don<U+2019>t remember any #BankCrash under President Trump <U+0001F44D><U+0001F3FB> https://t.co/f9ZJpMGOc2",FALSE,0,NA,2023-03-12 22:14:25,FALSE,NA,"1635041582562033665",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KnightArtorius",354,TRUE,FALSE,NA,NA
"RT @SundaeDivine: Wow, a bank specializing in tech start-ups that dealt in crypto coins and magic beans ended up being poorly managed and w<U+2026>",FALSE,0,NA,2023-03-12 22:14:22,FALSE,NA,"1635041568150388736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aprilguev",192,TRUE,FALSE,NA,NA
"Heads up! #SVBCollapse #SVBCrash #BankRuns #BankCrash 
https://t.co/LK8k1cEeNy",FALSE,0,NA,2023-03-12 22:14:19,FALSE,NA,"1635041558897754112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The_Wonder_Who",0,FALSE,FALSE,NA,NA
"RT @booterlehman: I don<U+2019>t remember any #BankCrash under President Trump <U+0001F44D><U+0001F3FB> https://t.co/f9ZJpMGOc2",FALSE,0,NA,2023-03-12 22:14:19,FALSE,NA,"1635041556691574784",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PatriotGirl0",354,TRUE,FALSE,NA,NA
"RT @CommonSensaye: Did the big guy get his 10% before the SVB #BankCrash https://t.co/WZ3LbRc6py",FALSE,0,NA,2023-03-12 22:14:14,FALSE,NA,"1635041535564861440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hatch_shane",106,TRUE,FALSE,NA,NA
"RT @fireduptxlawyer: Gen. Flynn WARNS: Do NOT make a run on your bank! Globalist elites are trying to create a panic as an excuse to transi<U+2026>",FALSE,0,NA,2023-03-12 22:14:13,FALSE,NA,"1635041530246500353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Imabeli76919106",157,TRUE,FALSE,NA,NA
"RT @piyushmittal: Hey @DonaldJTrumpJr - Did you say your father was being blamed for something he didn<U+2019>t do? <U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>
#BankCrash #SVBCrash #Si<U+2026>",FALSE,0,NA,2023-03-12 22:14:10,FALSE,NA,"1635041517692932096",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","vabey",33,TRUE,FALSE,NA,NA
"RT @booterlehman: I don<U+2019>t remember any #BankCrash under President Trump <U+0001F44D><U+0001F3FB> https://t.co/f9ZJpMGOc2",FALSE,0,NA,2023-03-12 22:14:09,FALSE,NA,"1635041516170407936",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RandomDude415",354,TRUE,FALSE,NA,NA
"RT @krassenstein: Silicon Valley Bank wasn<U+2019>t a <U+201C>woke bank<U+201D> that caused a #BankCrash. 

School history books that teach slavery aren<U+2019>t <U+201C>woke<U+2026>",FALSE,0,NA,2023-03-12 22:14:08,FALSE,NA,"1635041512034824192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dulceArt",162,TRUE,FALSE,NA,NA
"RT @booterlehman: I liked the FDIC the way it was when Trump was President. Another Joe Biden Failure <U+0001F44D><U+0001F3FB>

 #BankCrash https://t.co/LMlAbJdt<U+2026>",FALSE,0,NA,2023-03-12 22:14:01,FALSE,NA,"1635041480611086337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hatch_shane",6,TRUE,FALSE,NA,NA
"Business and finance <U+00B7> Trending
#BankCrash
12.8K Tweets https://t.co/S2K4CD2GAX",FALSE,0,NA,2023-03-12 22:13:49,FALSE,NA,"1635041429964857344",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jjim_smith",0,FALSE,FALSE,NA,NA
"RT @dres_world: This speaks for itself<U+2026> 
#FinancialFreedom #BankCrash #SEC #Cryptocurency https://t.co/Oyqt4edK66",FALSE,0,NA,2023-03-12 22:13:43,FALSE,NA,"1635041405860216833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftm_sharmoot",4,TRUE,FALSE,NA,NA
"#SVB should NOT be bailed out for any reason. A bailout means higher taxes for me. I didn't put my money in their a<U+2026> https://t.co/emvOQR0KDs",FALSE,5,NA,2023-03-12 22:13:41,TRUE,NA,"1635041397182205952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dumbmoneytrader",1,FALSE,FALSE,NA,NA
"RT @booterlehman: I don<U+2019>t remember any #BankCrash under President Trump <U+0001F44D><U+0001F3FB> https://t.co/f9ZJpMGOc2",FALSE,0,NA,2023-03-12 22:13:38,FALSE,NA,"1635041384393768960",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Imabeli76919106",354,TRUE,FALSE,NA,NA
"RT @JDO_News: <U+0001F4A5>#BREAKING: JANET YELLEN RULES OUT SILICON VALLEY BANK BAILOUT

<U+27A1><U+FE0F> Janet Yellen said that the US government was working close<U+2026>",FALSE,0,NA,2023-03-12 22:13:37,FALSE,NA,"1635041382980263937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonLTime",60,TRUE,FALSE,NA,NA
"RT @CryptoWizzard7: SVB Collapse explained with rule 11 in monopoly 

#svb #SVBCollapse #BankCrash #bailout https://t.co/d55CEbppKd",FALSE,0,NA,2023-03-12 22:13:27,FALSE,NA,"1635041339632136198",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Walid05290989",70,TRUE,FALSE,NA,NA
"RT @LangmanVince: To all the people who've lost everything because of the WOKE Silicon Valley Bank collapse.
Look at the bright side, at le<U+2026>",FALSE,0,NA,2023-03-12 22:13:18,FALSE,NA,"1635041299639455746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","george6367",212,TRUE,FALSE,NA,NA
"RT @AtlRey: It<U+2019>s surreal watching the implosion of our country in real time. Elections have consequences. #BankCrash",FALSE,0,NA,2023-03-12 22:13:13,FALSE,NA,"1635041280685379584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonLTime",227,TRUE,FALSE,NA,NA
"RT @BigBlueWaveUSA: When Idiot trends, Trump is in the news. Everything Trump touches dies. Here<U+2019>s Trump removing the Dodd-Frank regulation<U+2026>",FALSE,0,NA,2023-03-12 22:13:13,FALSE,NA,"1635041280228216832",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","greensnow",1018,TRUE,FALSE,NA,NA
"RT @BigBlueWaveUSA: When Idiot trends, Trump is in the news. Everything Trump touches dies. Here<U+2019>s Trump removing the Dodd-Frank regulation<U+2026>",FALSE,0,NA,2023-03-12 22:13:13,FALSE,NA,"1635041279850729474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenhansen1023",1018,TRUE,FALSE,NA,NA
"RT @Kneel2NoMan: Me and my frens during the financial collapse of 2023<U+0001F525>

#BankCrash 
#BankRun
#BidenDeliversAGAIN https://t.co/rpZscLu62N",FALSE,0,NA,2023-03-12 22:13:01,FALSE,NA,"1635041230894829568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","norths1d3r",2,TRUE,FALSE,NA,NA
"RT @light47: Money in the bank is not money in the bank. If this doesn't display why crypto is the future, there is nothing that will convi<U+2026>",FALSE,0,NA,2023-03-12 22:12:41,FALSE,NA,"1635041146710941701",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Davalosservices",1,TRUE,FALSE,NA,NA
